,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,NFLX Position,NFLX Order,NFLX Filled Order,NFLX Trade Price,NFLX Cost to Trade,NFLX PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,AMZN Position,AMZN Order,AMZN Filled Order,AMZN Trade Price,AMZN Cost to Trade,AMZN PnL
2016-01-26,-0.13135232400000113,-3.819550819514987,431649.38301285065,422033.02999999997,961804.4918048508,604,88,88,99.93,19.00799999999997,270.0697599999958,-151,48,48,99.74,13.63199999999988,151.39800000000156,-330,-11,-11,713.85,11.91850000000054,-440.03850000000136,370,45,45,122.25,10.327500000000327,170.7225000000015,-286,15,15,603.45,11.955000000000041,-1465.6750000000088
2016-01-25,0.3395193637200027,-3.688198495514985,437087.6540128507,426303.14,963118.0150448506,516,61,61,101.519997,15.524487799999783,-1043.302362799993,-199,32,32,99.78,12.43199999999997,336.0479999999988,-319,-7,-7,723.58,3.5034999999997583,4316.826500000014,325,49,49,122.1,12.176499999999928,-129.0765000000002,-301,16,16,597.99,14.391999999999461,-85.30199999999283
2016-01-22,-1.071047786875,-4.027717859234988,445201.64231765055,438596.78,959722.8214076506,455,65,65,98.629997,16.054983750000403,2162.0931312499947,-231,19,19,104.72,7.989499999999916,323.51049999999896,-312,7,7,723.6,9.355499999999846,-5950.345499999989,276,31,31,124.67,10.105999999999971,-177.82599999999925,-317,20,20,588.73,22.58999999999969,-7067.910000000005
2016-01-21,-0.24652525743999948,-2.956670072359989,458791.03810640064,444771.45,970433.2992764006,390,52,52,97.059998,17.60201040000022,-222.7410743999996,-250,28,28,108.32,20.916000000000157,1310.344,-319,9,9,702.18,16.015499999999655,-2646.2454999999945,245,27,27,121.3,10.786499999999858,261.5834999999995,-337,21,21,573.58,34.933499999999505,-1168.1935000000005
2016-01-20,0.10557703517999885,-2.7101448149199907,460991.15151280054,463736.98,972898.5518508008,338,62,62,95.099998,15.96500619999956,124.69435180000151,-278,18,18,108.91,5.9310000000000285,17.409000000001594,-328,-12,-12,688.61,11.141999999999552,926.2179999999746,218,43,43,118.46,12.985999999999922,-960.5360000000021,-358,-2,-2,564.36,1.9549999999998817,947.9850000000129
2016-01-19,-0.5689698843999995,-2.8157218500999877,462498.21039500064,458215.95999999996,971842.7814990007,276,40,40,98.410004,8.699995999999942,-189.6183440000005,-296,31,31,106.57,8.958999999999781,-1226.9889999999978,-316,1,1,703.3,1.168499999999972,-2329.458499999974,175,18,18,130.11,3.6090000000001963,-341.0489999999982,-356,9,9,577.09,9.594000000000074,-1602.5840000000248
2016-01-15,1.4939430990250013,-2.246751965699988,472836.2410510006,462277.43000000005,977532.4803430006,236,39,39,96.199997,13.143009749999772,-447.7030097499996,-327,3,3,102.43,1.5060000000000031,999.9239999999987,-317,-3,-3,692.29,5.222999999999888,6353.076999999995,157,16,16,130.01,3.65600000000004,-409.41599999999926,-365,6,6,572.24,10.31100000000024,8443.549000000019
2016-01-14,-0.8249365391750041,-3.740695064724989,460749.0399437506,479754.88,962593.0493527505,197,45,45,97.959999,13.25249774999972,380.7071082500007,-330,-30,-30,105.65,17.925000000000068,-210.22499999999997,-314,-23,-23,705.38,43.849500000000646,-4379.229500000025,141,18,18,131.93,4.6619999999998525,226.99800000000107,-371,-31,-31,580.25,67.76600000000039,-4267.616000000019
2016-01-13,2.206344746620004,-2.9157585255499856,457340.48489650054,433646.36,970842.4147445007,152,26,26,100.32,5.005007799999936,-405.00503379999884,-300,-4,-4,114.43,0.9400000000000205,2996.4599999999987,-291,0,0,730.85,0.0,7423.410000000031,123,7,7,133.5,1.6274999999999524,-218.6175000000021,-340,0,0,620.88,0.0,12267.200000000015
2016-01-12,-0.35290450943000123,-5.122103272169989,462719.3774043007,455876.65,948778.9672783006,126,23,23,100.550003,4.278002300000157,129.4419056999989,-296,12,12,116.11,4.553999999999985,-494.7939999999998,-291,3,3,721.68,2.597999999999888,-2941.1880000000224,116,5,5,133.65,1.0150000000000432,-41.39499999999828,-340,15,15,625.25,17.459999999999468,-181.10999999999137
2016-01-11,-0.5069677046800002,-4.769198762739987,467292.61247560056,465221.28,952308.0123726006,103,24,24,98.970001,5.219998799999894,108.24995320000087,-308,-11,-11,112.13,4.741000000000033,-1099.2409999999995,-294,-6,-6,716.61,6.668999999999732,-452.4689999999838,111,6,6,131.81,1.35,175.16999999999933,-355,1,1,612.48,1.0070000000000392,-3801.3870000000193
2016-01-08,0.4622570523450023,-4.262231058059988,459243.5494984006,454959.99,957377.6894194005,79,23,23,98.550003,6.554996549999931,-14.5649765500001,-297,-8,-8,116.33,4.756000000000017,950.8940000000006,-288,-7,-7,731.45,7.50399999999986,3460.875999999989,105,7,7,133.18,1.606500000000051,-132.9965000000019,-356,-4,-4,619.66,5.358000000000084,358.36200000003566
2016-01-07,1.4220291445999982,-4.72448811040499,470114.44906395057,451218.31,952755.1188959506,56,18,18,98.68,4.05,-205.6900540000002,-289,35,35,116.36,26.16249999999978,921.7175000000017,-281,6,6,730.31,6.078000000000065,4915.412000000005,98,0,0,133.7,0.0,-226.37999999999744,-352,12,12,621.8,12.888000000000556,8815.231999999973
2016-01-06,-0.3700258553899998,-6.146517255004989,463229.5075639506,481831.86,938534.8274499505,38,17,17,100.559998,4.623994900000011,-44.45405389999996,-324,-17,-17,105.29,5.720500000000112,-3292.490500000003,-287,-14,-14,730.0,10.75200000000009,-485.3519999999904,98,4,4,134.38,0.8080000000000155,-61.56800000000069,-364,-18,-18,622.0,19.13399999999938,183.6059999999963
2016-01-05,0.1594601993050013,-5.77649139961499,459370.45602485054,455067.30000000005,942235.0860038506,21,13,13,105.75,3.490501949999998,-64.13050695000007,-307,4,4,110.45,1.3580000000000267,702.781999999999,-273,-3,-3,746.45,2.219999999999959,-190.41000000000253,94,1,1,136.76,0.18650000000000092,-10.396499999999468,-346,-6,-6,646.86,9.662999999999874,1156.7570000000162
2016-01-04,1.8608623478499984,-5.935951598919989,462930.0940268006,451070.96,940640.4840108005,8,10,10,102.610001,2.104999500000048,25.114978499999978,-311,-15,-15,109.0,3.8850000000000904,1290.0350000000005,-270,-8,-8,743.0,5.263999999999942,4468.49599999999,93,-1,-1,135.6,0.17650000000001,-157.5065000000015,-340,-12,-12,656.29,8.31599999999953,12982.483999999993
2015-12-31,0.7921895984900023,-7.796813946769989,441170.2205283005,454585.480004,922031.8605323005,-2,6,6,107.010002,1.055999100000014,4.923984899999931,-296,-23,-23,116.21,5.278499999999841,672.9014999999996,-262,-15,-15,769.5,9.524999999999523,3143.415000000002,94,-1,-1,139.07,0.16100000000000705,-162.1109999999999,-328,-17,-17,686.08,9.443500000000494,4262.766500000021
2015-12-30,0.3542515472150003,-8.589003545259994,457650.86451540055,437458.16000000003,914109.9645474006,-8,3,3,108.58000200000001,0.6854998500000165,11.154472150000014,-273,3,3,118.95,0.7020000000000011,657.738000000003,-247,12,12,776.6,9.330000000000108,1373.8700000000056,95,-14,-14,139.58,2.7019999999998507,-47.301999999999474,-311,22,22,691.89,22.6050000000002,1547.0549999999937
2015-12-29,-1.0206354973500005,-8.943255092474994,445361.99907525047,466304.669978,910567.4490752504,-11,5,5,106.959999,0.8775004999999965,-22.697473500000086,-276,-17,-17,118.19,4.674999999999952,-541.0750000000014,-259,-5,-5,766.69,3.86749999999995,-3632.277500000008,109,-3,-3,138.25,0.5249999999999659,237.92499999999862,-333,-1,-1,677.98,0.6,-6248.229999999994
2015-12-28,-0.7832241001750027,-7.922619595124995,466647.2741767505,449884.55000000005,920773.8040487503,-16,5,5,107.589996,0.762500750000001,20.79749825000019,-259,1,1,117.26,0.17500000000000285,56.874999999999694,-254,13,13,752.92,4.374499999999716,-3647.074500000003,112,-10,-10,137.74,1.384999999999991,-78.16499999999837,-332,21,21,665.56,6.383999999998968,-4184.674000000025
2015-12-24,0.09776880458000203,-7.139395494949991,443664.4450295005,466562.099979,928606.0450505004,-21,4,4,109.0,0.7300001999999722,9.890045799999873,-260,-19,-19,118.22,4.54099999999992,212.3989999999997,-267,-17,-17,749.55,10.378499999999644,486.671499999992,122,1,1,138.43,0.1595000000000141,-35.42949999999906,-353,-18,-18,663.35,10.77300000000064,304.15700000002784
2015-12-23,-0.08218028862000126,-7.237164299529993,466969.70717970043,441108.810025,927628.3570047003,-25,11,11,107.269997,1.7985022000000783,-36.73838620000017,-241,2,2,116.91,0.457000000000005,-464.5170000000004,-250,13,13,753.47,7.358000000000106,-129.96799999998683,121,-14,-14,138.3,3.178000000000134,75.81199999999814,-335,21,21,666.5,11.791500000000019,-266.39150000002337
2015-12-22,0.04119154629500029,-7.154984010909993,440376.14985490055,465438.000108,928450.1598909005,-36,7,7,107.400002,1.3300010499999617,1.7799629500004839,-243,-25,-25,117.3,7.4125000000000085,104.10750000000017,-263,-15,-15,751.65,9.0,-537.2900000000049,135,7,7,135.88,1.3334999999999413,324.056500000001,-356,-21,-21,666.83,13.61849999999979,519.2615000000061
2015-12-21,-0.21664811284000116,-7.196175557204991,469484.6645999505,438098.34008600004,928038.2444279505,-43,12,12,107.279999,3.4259994000000917,-74.32612840000026,-218,5,5,119.51,1.5674999999999812,294.00250000000005,-248,16,16,746.13,14.38399999999965,-2221.5840000000094,128,-7,-7,135.83,1.6415000000000193,81.6684999999993,-335,24,24,668.5,17.651999999999497,-246.24200000000124
2015-12-18,0.5695506216600003,-6.979527444364989,437620.2550613505,465754.209945,930204.7255563504,-55,4,4,108.910004,1.053999399999975,161.47621659999962,-223,-28,-28,120.85,8.30200000000001,946.4880000000016,-264,-24,-24,746.51,18.815999999999256,2582.784000000003,135,11,11,136.41,2.8545000000000926,-248.86449999999928,-359,-31,-31,668.65,21.467499999999156,2253.622499999997
2015-12-17,0.3313950578750024,-7.5490780660249905,464099.62987075053,430155.670177,924509.2193397505,-59,11,11,112.019997,2.8544972499999433,128.90507875000017,-195,9,9,123.97,3.1094999999999344,10.270499999999208,-240,20,20,762.42,23.15000000000009,1968.650000000021,124,-10,-10,139.35,1.9299999999998931,-316.2899999999989,-328,30,30,680.0,30.044999999998254,1522.4150000000027
2015-12-16,-1.0483656869000015,-7.880473123899993,444834.66848100064,471841.41972,921195.2687610005,-70,4,4,111.07,0.8900010000000066,-62.709868999999934,-204,-23,-23,119.8,7.77399999999999,-804.3340000000012,-260,-12,-12,750.0,10.24200000000037,-3750.442000000014,134,3,3,139.12,0.5534999999999741,196.45649999999998,-358,-17,-17,663.56,13.72749999999969,-6062.6275
2015-12-15,0.12571038783999958,-6.832107436999993,464486.49518600065,438602.29985199997,931678.9256300007,-74,8,8,111.940002,1.9559995999999729,149.62437839999967,-181,0,0,121.93,0.0,374.6700000000014,-248,15,15,753.0,19.919999999999277,985.3900000000016,131,-10,-10,137.4,2.0599999999999454,256.29999999999814,-341,31,31,665.03,39.23049999999851,-508.880500000005
2015-12-14,-0.8985217246049988,-6.957817824839992,454328.55199760053,472470.66024600004,930421.8217516005,-82,1,1,112.18,0.2270000500000066,58.172753950000846,-181,-20,-20,119.77,6.399999999999977,-307.7600000000009,-263,-6,-6,741.79,3.2879999999998746,-2326.4679999999944,141,2,2,135.31,0.35300000000002,189.9270000000019,-372,-13,-13,641.75,13.169000000000143,-6599.088999999995
2015-12-11,1.1258876322000033,-6.059296100234994,462175.8786656505,448241.89,939407.0389976505,-83,3,3,115.190002,0.5145000000000011,250.5953219999988,-161,-12,-12,121.45,3.3540000000000534,623.126,-257,2,2,741.16,1.4019999999999981,2736.828000000008,139,-2,-2,135.23,0.4130000000000223,-310.7030000000011,-359,0,0,651.23,0.0,7959.030000000026
2015-12-10,0.15982689199999633,-7.185183732434998,444119.61233165057,460187.229828,928148.1626756506,-86,-5,-5,116.040001,1.1524999999999892,-46.352079999999575,-149,-22,-22,124.5,9.295000000000112,189.51500000000075,-259,-12,-12,752.85,17.537999999999737,554.1919999999944,141,0,0,137.03,0.0,23.969999999998237,-359,-21,-21,665.59,26.58600000000113,876.9439999999693
2015-12-09,0.7246050000000027,-7.345010624434994,457921.7341606505,435485.31024300004,926549.8937556506,-81,0,0,117.639999,0.0,211.40999999999994,-127,-3,-3,127.7,1.370999999999998,353.84900000000016,-247,11,11,759.17,6.9299999999996995,2685.9899999999984,141,-6,-6,137.38,1.0590000000000601,-208.11899999999983,-338,20,20,678.0,22.199999999999818,4202.920000000027
2015-12-08,-0.31343228261500033,-8.069615624434999,448463.20448465046,464497.750243,919303.8437556505,-81,-1,-1,117.519997,0.20250014999999735,3.0871738500005903,-124,-25,-25,121.51,15.649999999999906,-312.78000000000037,-258,-8,-8,757.89,6.256000000000131,177.90399999999858,147,1,1,138.28,0.1800000000000125,-219.41,-358,-13,-13,663.13,11.024000000000616,-2783.124000000002
2015-12-07,0.22952519960499687,-7.756183341819997,451281.6560218005,443776.88992,922438.1665818006,-80,1,1,118.980003,0.3069999499999966,59.74299605000001,-99,-12,-12,131.65,4.344000000000006,555.7260000000007,-250,7,7,767.77,7.171499999999765,876.1084999999863,146,-11,-11,140.16,2.766499999999985,-134.21649999999943,-345,11,11,674.74,8.45899999999981,937.890999999981
2015-12-04,-0.6391794653999988,-7.9857085414249935,453597.3743427505,457562.34991899994,920142.9145857506,-81,-2,-2,115.290001,0.457000000000005,-310.5071540000006,-87,-16,-16,127.0,6.2479999999999105,-361.64800000000037,-257,-4,-4,753.1,5.0739999999999785,-3670.223999999995,157,-7,-7,138.09,1.589000000000067,229.67100000000312,-356,-3,-3,666.0,3.496500000000128,-2279.0864999999953
2015-12-03,0.6080922170150006,-7.346529076024995,443328.3685287505,443683.179763,926534.7092397505,-79,-3,-3,116.550003,0.6044998500000134,85.52567015000058,-71,-15,-15,129.62,6.314999999999969,154.55500000000032,-253,-6,-6,766.01,5.700000000000136,2505.600000000008,164,-5,-5,140.1,0.9274999999999807,-126.84750000000014,-353,-6,-6,679.44,3.771000000000049,3462.0889999999977
2015-12-02,0.17383817725999728,-7.954621293039995,451439.53760160063,438940.68992399995,920453.7870696007,-76,-4,-4,117.339996,0.789999400000022,79.76977259999964,-56,-13,-13,125.53,3.347499999999985,-200.62750000000017,-247,13,13,768.9,15.76249999999941,1111.0774999999926,169,-10,-10,140.93,1.9100000000000819,-272.4300000000021,-347,14,14,681.0,10.598000000000548,1020.5919999999829
2015-12-01,-1.116382102159998,-8.128459470299992,449087.6150090006,458410.449712,918715.4052970005,-72,-8,-8,118.75,1.464001600000006,71.25647840000029,-43,-17,-17,124.47,4.853500000000079,-73.19350000000034,-260,-2,-2,747.11,1.5659999999999854,-6346.945999999984,179,-2,-2,139.58,0.3379999999999768,332.9220000000025,-361,0,0,673.75,0.0,-5147.859999999997
2015-11-30,0.52197826785,-7.012077368139994,450963.54676660063,442361.380192,929879.2263186006,-64,-5,-5,117.989998,0.7025015000000252,-31.162821500000675,-26,-17,-17,126.03,4.08000000000001,60.81000000000003,-258,2,2,748.81,0.7920000000000982,1978.3879999999917,181,-5,-5,138.61,0.9000000000000625,173.60999999999626,-361,5,5,675.9,2.722499999999741,3038.1375000000135
2015-11-27,0.02947190782500137,-7.534055635989995,444734.07340410055,449560.50988200004,924659.4436401007,-59,-11,-11,118.290001,1.8205027499999944,14.01957825000063,-9,-10,-10,123.85,2.419999999999959,-17.039999999999992,-260,-4,-4,748.46,1.5880000000001018,-548.9480000000034,186,-1,-1,138.0,0.1525000000000091,85.40750000000148,-366,0,0,680.8,0.0,761.280000000015
2015-11-25,-0.16334175757500208,-7.563527543814998,454209.0046098505,444366.279952,924364.7245618505,-48,-9,-9,119.209999,1.903497749999937,41.86642424999997,1,-9,-9,124.23,2.9834999999999723,6.146500000000037,-256,3,3,748.14,2.94750000000015,30.752499999998644,187,-13,-13,138.37,2.6194999999998343,-117.80949999999864,-366,13,13,675.0,10.78350000000039,-1594.3735000000208
2015-11-24,0.4808716635150021,-7.4001857862399945,440165.8718646005,452806.689883,925998.1421376005,-39,-11,-11,117.33000200000001,2.4145038499999516,-51.10436484999999,10,-9,-9,123.97,2.9430000000000347,-29.683000000000042,-259,-13,-13,752.0,8.378499999999622,1934.181500000012,200,1,1,137.65,0.1875000000000057,28.622499999997267,-379,-8,-8,674.14,5.8600000000004,2926.7000000000116
2015-11-23,-0.3802800475999984,-7.881057449754997,454836.1656704505,441173.37,921189.4255024506,-28,-10,-10,119.269997,1.5349999999999966,41.56502400000011,19,-10,-10,124.3,3.42999999999995,23.779999999999944,-246,13,13,757.45,10.997999999999752,130.47200000000106,199,-15,-15,138.53,2.7524999999997988,-10.262499999998198,-371,21,21,671.5,13.965000000001146,-3988.354999999987
2015-11-20,-0.699000909860004,-7.500777402155001,440370.5261404505,460139.200054,924992.2259784505,-18,-14,-14,119.199997,3.4929985999999307,-6.9730986000000375,29,2,2,120.85,0.5520000000000038,103.16800000000013,-259,-5,-5,746.53,1.6425000000002683,-4672.252500000014,214,3,3,137.37,0.5595000000000028,374.19049999999805,-392,-14,-14,663.95,11.101999999999771,-2788.142000000024
2015-11-19,0.13740384871000014,-6.801776492294998,458921.9950810506,437991.319996,931982.2350770504,-4,-11,-11,117.639999,2.1944988999999766,-4.304512899999983,27,-10,-10,120.25,3.4500000000000455,-18.319999999999908,-254,16,16,738.74,13.128000000000247,410.89200000000767,211,-14,-14,136.21,2.5550000000001436,197.02500000000342,-378,28,28,664.99,28.71400000000158,788.7459999999903
2015-11-18,-1.1513582508200015,-6.939180341004996,446102.27658295044,469197.24,930608.1965899505,7,-8,-8,115.760002,1.4920012000000498,40.267991799999876,37,-5,-5,117.94,2.272500000000008,132.53750000000005,-270,-7,-7,727.58,3.7835000000002994,-3956.823500000012,225,4,4,134.79,0.7020000000000209,445.418,-406,-17,-17,646.51,12.112499999999226,-8174.982500000003
2015-11-17,0.2894921511000015,-5.787822090184994,457109.3690681505,440997.6,942121.7790981506,15,-10,-10,114.91999799999999,2.6199989999999787,-2.5699890000001204,42,1,1,112.11,0.5895000000000067,240.1505,-263,13,13,729.29,13.104000000000202,945.1860000000223,221,-9,-9,134.22,1.9350000000000818,26.96499999999657,-389,16,16,650.65,23.759999999999856,1685.189999999996
2015-11-16,-0.4787132394899978,-6.077314241284996,450453.3175871506,463556.01,939226.8575871505,25,-6,-6,111.379997,1.5900008999999842,38.650105100000225,41,9,9,102.97,3.510000000000056,318.30999999999955,-276,-10,-10,715.6,8.210000000000036,-3323.17000000001,230,2,2,131.79,0.3349999999999909,450.38500000000187,-405,-21,-21,640.92,29.977499999999715,-2271.3074999999694
2015-11-13,1.2110085298200008,-5.598601001794997,447019.85010605055,437384.4,944013.9899820505,31,-12,-12,115.199997,1.9019988000000128,-112.92220179999993,32,2,2,108.34,0.9050000000000125,-168.38499999999988,-266,-2,-2,729.17,1.11599999999994,3779.944000000005,228,-3,-3,132.95,0.5534999999999741,-294.94349999999815,-384,-8,-8,663.57,5.368000000000211,8906.392
