,Daily Returns,Total Returns,Funds,Margin,Portfolio Value,AAPL Position,AAPL Order,AAPL Filled Order,AAPL Trade Price,AAPL Cost to Trade,AAPL PnL,IBM Position,IBM Order,IBM Filled Order,IBM Trade Price,IBM Cost to Trade,IBM PnL,GOOG Position,GOOG Order,GOOG Filled Order,GOOG Trade Price,GOOG Cost to Trade,GOOG PnL,C Position,C Order,C Filled Order,C Trade Price,C Cost to Trade,C PnL,MSFT Position,MSFT Order,MSFT Filled Order,MSFT Trade Price,MSFT Cost to Trade,MSFT PnL
2016-03-15,0.30508623320000533,22.524534170995008,2293.977063949592,-0.0,1225245.3417099498,2323,-124,-124,103.959999,19.406030999999892,4944.545832000009,473,-114,-114,141.74,23.654999999998573,-57.07499999999444,888,34,34,726.92,20.99500000000139,-1817.6949999999713,5131,33,33,42.26,4.471499999999967,-401.42149999999117,879,49,49,52.75,7.2520000000000895,382.5080000000015
2016-03-14,0.23487563674999667,22.219447937795003,2014.9667189495913,-0.0,1222194.4793779496,2447,-50,-50,101.910004,6.949997500000222,611.7578675000084,587,-117,-117,142.01,25.79849999999915,179.7914999999909,854,31,31,726.81,18.290000000000283,3116.199999999968,5098,-28,-28,42.66,4.550000000000001,-1645.1500000000015,830,14,14,52.71,1.8830000000000184,86.15700000000113
2016-03-11,2.4813924990800054,21.984572301045006,2436.3380164495875,-0.0,1219845.7230104497,2497,-14,-14,102.239998,2.86299719999999,2733.856990800019,704,-91,-91,141.73,24.479000000001015,1643.3410000000094,823,13,13,720.0,9.801999999999953,11418.858,5126,90,90,42.27,15.929999999999836,8207.190000000022,816,19,19,53.0,3.5909999999999744,810.6790000000025
2016-03-10,0.6547929935000016,19.503179801965,2335.51304164959,-0.0,1195031.7980196497,2511,8,8,101.410004,1.324001999999996,121.89343499998888,795,-102,-102,141.24,25.19399999999912,-115.43399999999697,810,20,20,708.12,13.679999999998927,6068.520000000035,5036,8,8,41.61,1.1240000000000123,1103.115999999994,797,-9,-9,52.93,1.3455000000000168,-630.1655000000051
2016-03-09,1.1666636486999984,18.848386808465,2801.8905756495865,-0.0,1188483.8680846498,2503,-25,-25,101.309998,4.199999999999946,228.07998699998308,897,-88,-88,139.31,21.69200000000028,1201.4080000000038,790,18,18,698.47,18.405000000000246,8803.894999999984,5028,62,62,41.36,10.292000000000154,473.28800000000706,806,-13,-13,51.89,2.2945000000000375,959.9655000000039
2016-03-08,-1.134696124064996,17.681723159765,2528.954125649588,-0.0,1176817.2315976496,2528,-31,-31,100.779999,5.998504649999907,-2163.318740649983,985,-150,-150,139.71,42.29999999999819,-1172.1000000000101,772,42,42,688.59,48.69899999999821,-691.4389999999544,4966,-135,-135,42.15,19.237499999999578,-7828.29750000001,819,6,6,50.8,0.9659999999999997,508.19399999999786
2016-03-07,-1.3688135092050024,18.816419283829994,2100.8051612995855,-0.0,1188164.1928382993,2559,-53,-53,102.389999,11.606992049999707,-2961.7245920500077,1135,-85,-85,137.28,18.700000000000387,2604.3499999999926,730,21,21,706.9,13.093500000000267,-11412.203500000012,5101,55,55,42.36,8.579999999999856,-1104.9499999999944,813,-1,-1,51.56,0.13699999999999904,-813.607
2016-03-04,0.2509502898000015,20.185232793034995,2180.592706349588,-0.0,1201852.3279303496,2612,-60,-60,102.370003,9.780005999999787,3986.545398,1220,-84,-84,137.54,16.338000000000896,-38.17800000000252,709,29,29,714.99,22.37350000000108,-1181.673499999983,5046,-96,-96,43.07,14.303999999999952,8.736000000000239,814,26,26,52.4,4.146999999999997,-265.92700000000013
2016-03-03,0.22598540439999537,19.934282503234996,2514.365032349588,-0.0,1199342.8250323497,2672,-22,-22,100.58000200000001,3.575,1996.685044,1304,-71,-71,137.22,22.081000000000905,1999.2389999999982,680,22,22,718.68,10.999999999999499,-4379.660000000041,5142,-85,-85,42.14,13.429999999999986,3116.389999999997,788,0,0,52.97,0.0,-472.80000000000115
2016-03-02,0.8478618800750032,19.708297098835004,2838.130988349586,-0.0,1197082.9709883498,2694,-35,-35,100.510002,9.362498250000243,582.6203007499897,1375,0,0,133.7,0.0,2653.7500000000095,658,10,10,719.0,10.519999999999982,13.90000000005034,5227,-120,-120,41.24,25.139999999999645,4936.909999999978,788,9,9,52.41,1.651500000000007,291.4385000000036
2016-03-01,4.295015030874998,18.86043521876,2079.8449165995858,-0.0,1188604.3521875995,2729,-85,-85,97.650002,15.215004250000405,10545.73680874999,1375,-50,-50,132.24,11.149999999999523,4641.850000000006,648,19,19,703.62,14.449499999999171,13508.320499999978,5347,-8,-8,39.15,1.1799999999999955,12940.96000000001,779,46,46,50.97,6.877000000000087,1313.2829999999967
2016-02-29,-1.0416075765500017,14.565420187885,2616.666250849586,-0.0,1145654.2018788496,2814,-50,-50,96.860001,8.599987500000168,-630.1857654999831,1425,-29,-29,132.0,7.20650000000037,-1433.0765000000006,629,13,13,700.32,9.470500000000403,-4539.420500000043,5355,-70,-70,39.43,11.410000000000167,-3497.0599999999927,733,37,37,51.35,6.623000000000023,-316.3329999999963
2016-02-26,0.054732633020004466,15.607027764435,2232.9861883495887,-0.0,1156070.2776443497,2864,-78,-78,97.199997,13.689007799999946,450.23633020000165,1454,-69,-69,134.51,19.423499999999983,-3610.1134999999986,616,29,29,708.58,25.22999999999947,-526.1799999999697,5425,-94,-94,39.06,12.361000000000113,4802.999000000014,696,19,19,52.6,3.315500000000009,-569.615500000003
2016-02-25,1.1517759298449983,15.552295131414999,3320.7954301495897,-0.0,1155522.9513141497,2942,-103,-103,96.050003,26.05898455000005,1910.5232984500026,1523,-63,-63,133.29,18.301500000000903,2601.6684999999807,587,26,26,700.01,27.586000000000332,3594.2440000000306,5519,-49,-49,38.23,8.746499999999914,2923.183499999967,677,24,24,51.73,3.959999999999946,488.14000000000146
2016-02-24,0.6418011930399969,14.400519201569995,2683.5381056995884,-0.0,1144005.1920156998,3045,-96,-96,93.980003,18.95998560000053,4206.317930399975,1586,-99,-99,131.55,16.829999999999323,533.4200000000102,561,25,25,688.92,21.024999999999636,2233.534999999959,5568,65,65,37.44,10.237499999999834,-683.3774999999747,653,33,33,50.69,5.593499999999931,128.1165
2016-02-23,-2.2946378055800025,13.758718008529996,2040.023803299586,-0.0,1137587.1800852995,3141,-154,-154,96.400002,22.946030799999185,-6975.639555799988,1685,-90,-90,133.14,17.549999999999898,-2382.7000000000094,536,38,38,701.45,24.187000000001763,-5520.767000000009,5503,-5,-5,39.12,0.6674999999999827,-7156.567500000023,620,4,4,52.34,0.5440000000000055,-910.7039999999994
2016-02-22,0.9964433856850027,16.053355814110002,1946.5780260995898,-0.0,1160533.5581410995,3295,-157,-157,96.309998,23.235992150000754,2786.940356849995,1775,-126,-126,133.84,30.303000000000374,1290.2069999999944,498,54,54,707.45,29.78100000000054,2380.9590000000294,5508,-187,-187,39.67,28.049999999999468,3018.350000000007,616,39,39,52.28,5.362500000000056,487.9774999999988
2016-02-19,0.21030692061500414,15.056912428424996,2901.7308322495965,-0.0,1150569.1242842495,3452,-159,-159,96.0,38.16002385000093,-838.9437938499882,1901,-221,-221,132.36,69.06250000000125,1108.6775000000493,444,66,66,695.03,60.45600000000204,1673.3039999999771,5695,-106,-106,38.82,17.861000000000026,370.1890000000015,577,43,43,51.97,6.127499999999865,-210.15749999999844
2016-02-18,-0.19111030083999825,14.846605507809992,2569.607856099599,-0.0,1148466.0550780992,3611,-204,-204,98.839996,41.411969400000686,-6610.997008399989,2122,-187,-187,130.0,49.74199999999941,14154.257999999989,378,62,62,710.0,63.146999999999665,-4339.246999999984,5801,-78,-78,39.93,10.880999999999748,-4988.0409999999965,534,56,56,52.33,9.296000000000141,-127.07600000000207
2016-02-17,2.4184682937849957,15.037715808649997,2106.6666414995975,-0.0,1150377.1580864997,3815,-379,-379,96.66999799999999,80.34794315000138,5577.236937849971,2309,-193,-193,123.71,36.187500000001094,7909.262499999998,316,107,107,699.0,79.9825000000039,4562.417499999989,5879,-464,-464,39.71,67.2800000000008,5545.510000000003,478,83,83,51.49,12.284000000000152,590.2559999999992
2016-02-16,2.4356397108499985,12.619247514864998,2510.019342649609,-0.0,1126192.4751486494,4194,-95,-95,95.019997,16.577490500000607,11195.376608500013,2502,-57,-57,121.83,13.395000000000291,4285.034999999971,209,170,170,692.98,145.7750000000085,-146.9750000000107,6343,-361,-361,38.59,70.21449999999874,8871.885500000013,395,150,150,50.9,21.975000000000264,151.0750000000013
2016-02-12,2.2581875686250044,10.183607804014995,98317.35661814961,-0.0,1101836.0780401498,4289,591,591,94.190002,122.04164774999782,832.1796862500119,2559,406,406,119.26,96.62800000000212,7494.122000000024,39,181,181,690.26,203.44400000000016,-1525.2839999999976,6704,1161,1161,36.03,211.30200000000087,15731.888000000008,245,202,202,50.25,36.35999999999966,48.97000000000044
2016-02-11,-1.7244801844000028,7.925420235389992,188291.37344789965,97001.62,1079254.2023538996,3698,586,586,93.790001,124.52499999999833,-1951.1073440000257,2153,423,423,118.78,157.56749999999735,-4599.157500000007,-142,121,121,675.0,128.1389999999935,1118.8010000000058,5543,1241,1241,36.0,230.205500000004,-11949.885500000006,43,155,155,48.68,22.242500000000256,136.5474999999998
2016-02-10,-1.356544215469999,9.649900419789995,247291.61353389968,185491.08,1096499.0041978997,3112,427,427,95.91999799999999,85.61354270000213,-2723.366654699988,1730,285,285,125.0,73.53000000000036,-7050.979999999996,-263,85,85,686.86,140.8025000000024,-2465.1825,4302,648,648,38.5,109.83599999999863,-1181.5560000000062,-112,122,122,49.89,21.776999999999788,-144.3569999999997
2016-02-09,-0.2241381334400035,11.006444635259994,295311.3317225996,247513.8,1110064.4463525997,2685,338,338,94.290001,78.75393239999772,110.89566560000065,1445,196,196,126.12,52.7239999999994,-4089.114000000015,-348,68,68,672.32,78.09799999999932,2241.701999999996,3654,794,794,36.93,158.80000000000115,-556.2800000000148,-234,95,95,49.02,16.05500000000025,51.41499999999806
2016-02-08,-0.36151866939999683,11.230582768699998,334603.3629929995,300275.73000000004,1112305.8276869995,2347,355,355,93.129997,92.8324290000005,2546.659305999992,1249,159,159,126.0,38.08049999999971,-1615.3604999999873,-416,29,29,667.85,37.46800000000021,763.6920000000179,2860,547,547,39.14,106.39149999999808,-5575.5514999999905,-329,48,48,49.55,10.655999999999995,265.37399999999997
2016-02-05,0.5202537182999969,11.592101438099993,353787.61035699956,323098.97000000003,1115921.0143809996,1992,175,175,96.519997,36.22499999999988,-5161.586816999992,1090,79,79,127.22,21.724999999999774,1015.0449999999872,-445,13,13,703.87,17.640999999999327,10911.978999999974,2313,251,251,41.02,44.17600000000013,-2252.9960000000005,-377,32,32,51.94,5.5040000000000875,690.0960000000011
2016-02-04,1.2892932194900029,11.071847719799997,362857.9708319996,345536.58,1110718.4771979996,1817,113,113,95.860001,26.893966099999393,482.7256949000009,1011,68,68,125.08,17.000000000000387,2920.7500000000064,-458,-20,-20,722.81,56.00000000000091,8535.720000000023,2062,259,259,40.11,60.476499999999476,890.9334999999999,-409,18,18,52.1,3.7169999999999446,62.802999999998576
2016-02-03,2.1348418888899974,9.782554500309992,363753.30841109966,340676.42000000004,1097825.5450030996,1704,141,141,95.0,26.508014100000302,3086.643888900004,943,77,77,123.99,13.475000000000218,1584.2150000000013,-438,-8,-8,770.22,10.887999999999739,16546.27199999997,1803,262,262,40.65,46.89800000000017,-215.3380000000034,-427,28,28,53.25,5.05400000000002,346.6260000000014
2016-02-02,-1.4022242136849996,7.647712611419995,389001.4214251997,352914.5,1076477.1261141996,1563,81,81,95.41999799999999,13.405487849999579,-2979.4406368500145,866,47,47,123.67,8.412999999999695,-1590.6330000000005,-430,51,51,784.5,42.30450000000153,-7139.304499999992,1541,142,142,41.86,20.09299999999989,-3106.5129999999926,-455,38,38,54.17,4.920999999999953,793.6490000000005
2016-02-01,-0.5780459841499972,9.049936825104995,398554.6482510496,388684.03,1090499.3682510497,1482,55,55,96.470001,13.722494499999726,-1314.4868414999885,819,39,39,124.4,7.4684999999998585,40.501499999993634,-481,24,24,750.46,24.22799999999952,-4557.517999999977,1399,77,77,42.36,14.668499999999899,-137.628500000002,-493,24,24,54.88,3.7079999999999362,188.67200000000136
2016-01-29,0.14594794903999983,9.627982809254995,411983.85380054987,403671.28,1096279.8280925497,1427,104,104,94.790001,21.475989600000297,4543.473490399999,780,44,44,123.28,8.403999999999735,1949.556000000006,-505,22,22,731.53,25.67400000000016,-6093.164000000003,1322,154,154,40.8,25.564000000000384,2806.4759999999974,-517,64,64,54.73,9.472000000000117,-1746.8620000000003
2016-01-28,-1.6024904079100006,9.482034860214993,427191.4238941498,415462.78,1094820.3486021496,1323,142,142,93.790001,37.55900710000013,796.3079209000073,736,52,52,121.26,12.271999999999775,899.4880000000034,-527,26,26,722.22,33.60499999999988,-16932.775000000012,1168,100,100,41.2,17.35000000000028,-279.91000000000224,-581,25,25,51.86,3.9749999999999375,-508.0150000000019
2016-01-27,-0.05351819018500369,11.084525268124995,440240.16504324984,418133.79000000004,1110845.2526812498,1181,141,141,96.040001,33.91047884999967,-7236.13090185001,684,47,47,122.73,7.919500000000011,-1129.4195000000068,-553,17,17,713.67,11.73000000000054,7194.209999999975,1068,118,118,40.37,19.41100000000029,60.009000000002445,-606,29,29,52.01,4.190499999999981,576.1495000000019
2016-01-26,0.06206670639999932,11.13804345831,450824.4566630997,439560.75,1111380.4345830998,1040,112,112,99.93,24.191999999999965,492.9240639999928,637,51,51,122.25,11.704500000000372,304.4955000000028,-570,5,5,713.85,5.417500000000246,-797.2175000000032,950,170,170,39.6,29.83499999999968,864.1650000000022,-635,16,16,51.79,2.3999999999999546,-243.70000000000158
2016-01-25,0.48921912984000326,11.07597675191,459274.2256630997,442925.54,1110759.7675190996,928,72,72,101.519997,18.32398559999974,-1862.9602015999874,586,68,68,122.1,16.8979999999999,-235.81800000000052,-575,11,11,723.58,5.5054999999996195,7821.364500000024,780,136,136,40.81,17.203999999999816,-1161.0040000000038,-651,26,26,51.94,3.990999999999991,330.60900000000004
2016-01-22,-0.851311317374999,10.586757622069996,471882.90793269966,460396.83,1105867.5762206996,856,97,97,98.629997,23.958975750000604,4132.74732624999,518,41,41,124.67,13.365999999999964,-297.90599999999836,-586,33,33,723.6,44.10449999999928,-11540.194499999981,644,128,128,41.05,21.503999999999724,449.33600000000285,-677,29,29,51.41,4.756000000000002,-1257.0960000000016
2016-01-21,-0.5177781760799987,11.438068939444994,493650.7671174498,473018.09,1114380.6893944496,759,79,79,97.059998,26.741515800000336,-419.97976079999944,477,39,39,121.3,15.580499999999796,507.1094999999989,-619,41,41,702.18,72.95949999999843,-5264.5494999999855,516,122,122,40.51,21.83800000000008,-199.71800000000135,-706,46,46,51.0,9.843999999999873,199.3560000000017
2016-01-20,-0.03025658969000532,11.955847115524994,499449.49047524965,499171.0800000001,1119558.4711552497,680,109,109,95.099998,28.067510899999228,230.37110310000284,438,75,75,118.46,22.649999999999864,-2036.4000000000044,-660,-6,-6,688.61,5.570999999999776,2119.748999999945,394,113,113,40.52,19.549000000000046,-430.388999999999,-752,-17,-17,49.98,3.0770000000000524,-185.89699999999777
2016-01-19,-0.5979870972199943,11.986103705214997,506919.36476814986,496132.25999999995,1119861.03705215,571,68,68,98.410004,14.789993199999902,-370.19647220000104,363,29,29,130.11,5.814500000000317,-705.0944999999962,-654,22,22,703.3,25.70699999999938,-5020.766999999944,281,82,82,42.85,15.743999999999899,-195.8340000000004,-735,6,6,51.48,1.0889999999999902,312.02099999999984
2016-01-15,1.3135256981249988,12.584090802434993,520317.2595333497,507231.79000000004,1125840.9080243497,503,75,75,96.199997,25.27501874999956,-978.4450187499995,334,28,28,130.01,6.398000000000071,-887.1179999999982,-676,5,5,692.29,8.704999999999814,13805.964999999987,199,75,75,42.51,12.225000000000179,-376.06500000000057,-741,0,0,51.31,0.0,1570.919999999998
2016-01-14,-0.929190935155005,11.270565104309993,512100.78232709976,526078.83,1112705.6510430996,428,89,89,97.959999,26.210495549999443,834.6986484500014,306,31,31,131.93,8.028999999999746,500.8510000000024,-681,-35,-35,705.38,66.72750000000099,-9540.987500000054,124,57,57,45.42,12.511500000000122,-2.06149999999975,-741,-40,-40,52.0,9.54000000000002,-1084.4099999999992
2016-01-13,1.5624963937600067,12.199756039464999,518958.4707336496,488761.39999999997,1121997.5603946496,339,48,48,100.32,9.240014399999882,-897.7500623999973,275,9,9,133.5,2.0924999999999385,-483.24250000000484,-646,20,20,730.85,13.430000000000291,16370.43000000007,67,37,37,47.32,5.975500000000086,-135.48550000000034,-701,24,24,53.8,3.647999999999991,771.0120000000004
2016-01-12,-0.6935285221400053,10.637259645704992,524574.7967480498,521828.12000000005,1106372.5964570495,291,54,54,100.550003,10.044005400000367,297.0057785999975,266,9,9,133.65,1.8270000000000777,-93.386999999996,-666,11,11,721.68,9.52599999999959,-6758.316000000052,30,37,37,47.5,5.660999999999899,-28.81099999999981,-725,6,6,52.76,1.0169999999999875,-351.7770000000029
2016-01-11,-0.039434960334996154,11.330788167844997,531316.3219154497,523311.56,1113307.88167845,237,53,53,98.970001,11.527497349999766,254.03239665000197,257,13,13,131.81,2.925,405.9349999999984,-677,-8,-8,716.61,8.891999999999644,-1047.8919999999628,-7,32,32,46.56,7.536000000000013,-26.335999999999995,-731,6,6,52.51,0.9389999999999987,19.91100000000082
2016-01-08,0.7587112557949971,11.370223128179994,522416.1614657997,518346.71,1113702.2312817997,184,53,53,98.550003,15.10499204999984,-32.56494205000023,244,15,15,133.18,3.442500000000109,-308.36250000000445,-669,-12,-12,731.45,12.86399999999976,8022.335999999974,-39,24,24,48.73,4.656000000000029,23.034000000000084,-737,-20,-20,52.37,3.4100000000000534,-117.32999999999763
2016-01-07,1.2100181880000014,10.611511872384996,539313.6691168497,517640.4,1106115.1187238495,131,40,40,98.68,9.0,-484.9501200000004,229,-2,-2,133.7,0.3960000000000264,-532.325999999994,-657,22,22,730.31,22.28600000000024,11590.644000000013,-63,18,18,49.07,2.5379999999999425,177.6419999999997,-717,1,1,52.7,0.1379999999999967,1349.1719999999968
2016-01-06,-0.06765526273999785,9.401493684384993,523952.8471168497,547785.6,1094014.9368438497,91,42,42,100.559998,11.423987400000026,-104.0341273999999,231,9,9,134.38,1.8180000000000347,-145.66800000000163,-679,-36,-36,730.0,27.64800000000023,-1186.6879999999774,-81,12,12,50.1,1.9200000000000275,67.1400000000001,-718,-29,-29,54.32,4.13249999999991,692.6975000000002
2016-01-05,-0.08971945155000043,9.469148947124994,534423.6895202496,520138.37,1094691.4894712497,49,30,30,105.75,8.055004499999995,-149.41501550000018,222,-3,-3,136.76,0.5595000000000028,-20.329499999998735,-643,16,16,746.45,11.839999999999781,-561.4200000000056,-93,23,23,51.54,3.449999999999935,12.230000000000434,-689,20,20,54.93,3.4100000000000534,-178.2600000000001
2016-01-04,1.0915298447099973,9.558868398674992,528581.3640247497,533656.84,1095588.68398675,19,22,22,102.610001,4.6309989000001055,55.37894709999995,225,0,0,135.6,0.0,-375.7500000000035,-659,-31,-31,743.0,20.397999999999776,10716.681999999977,-116,3,3,50.75,0.39599999999998947,74.52399999999972,-709,-29,-29,54.32,4.016499999999974,444.46349999999995
2015-12-31,0.7809745964400007,8.467338553964996,518744.8355336497,520777.07000600005,1084673.3855396498,-3,16,16,107.010002,2.815997600000037,8.323964399999833,225,-7,-7,139.07,1.1270000000000495,-390.0169999999999,-628,-20,-20,769.5,12.699999999999363,7568.6600000000035,-119,-1,-1,52.07,0.1345000000000013,65.08549999999966,-680,-17,-17,56.04,2.1165000000000562,557.6935000000035
2015-12-30,0.3546763938300011,7.686363957524995,523027.6694992497,514312.01,1076863.6395752497,-19,6,6,108.58000200000001,1.370999700000033,26.56893830000005,232,-28,-28,139.58,5.4039999999997015,-113.08399999999885,-608,13,13,776.6,10.107500000000119,3394.6925000000138,-118,0,0,52.84,0.0,80.23999999999997,-663,13,13,56.47,1.813499999999958,158.34649999999664
2015-12-29,-0.8739708437400019,7.331687563694995,520308.1956369497,529466.5399500001,1073316.8756369497,-25,14,14,106.959999,2.4570013999999905,-52.4169374000002,260,-16,-16,138.25,2.799999999999818,571.6399999999967,-621,6,6,766.69,4.64099999999994,-8779.611000000019,-118,-2,-2,52.76,0.26099999999999285,-70.30099999999933,-676,7,7,56.29,1.0394999999999799,-409.0194999999961
2015-12-28,-0.9205051507650005,8.205658407434997,530267.8643863498,526549.68,1082056.5840743496,-39,11,11,107.589996,1.6775016500000022,50.35249235000045,276,-18,-18,137.74,2.4929999999999835,-188.31299999999607,-627,14,14,752.92,4.710999999999695,-8914.961000000008,-116,4,4,52.57,0.5040000000000134,38.33599999999979,-683,4,4,55.35,0.5059999999999946,-190.46600000000078
2015-12-24,0.12248476104499811,9.126163558199996,519142.5855319997,529696.38995,1091261.6355819996,-50,11,11,109.0,2.0075005499999237,22.702610449999703,294,-6,-6,138.43,0.9570000000000847,-86.87699999999765,-641,-20,-20,749.55,12.209999999999582,1196.89999999998,-120,3,3,52.48,0.3839999999999961,-9.533999999999775,-687,-17,-17,55.86,2.073999999999974,101.65599999999904
2015-12-23,-0.05428357387999709,9.003678797155,528514.9183985497,516440.610061,1090036.7879715497,-61,24,24,107.269997,3.924004800000171,-89.06373880000038,300,-24,-24,138.3,5.4480000000002295,186.43199999999544,-621,10,10,753.47,5.660000000000082,-232.86999999996624,-123,11,11,52.3,1.5069999999999895,-80.95700000000055,-670,23,23,55.7,3.4269999999999885,-326.3769999999992
2015-12-22,-0.096248458815001,9.057962371034996,516591.9836253499,527691.440255,1090579.6237103497,-85,21,21,107.400002,3.9900031499998847,3.039911850001198,324,6,6,135.88,1.1429999999999496,783.8970000000023,-631,-15,-15,751.65,9.0,-1357.9300000000117,-134,5,5,51.99,0.707499999999996,-31.187499999999858,-693,-14,-14,54.99,2.1839999999999637,-360.30400000000213
2015-12-21,-0.5916570816700023,9.154210829849998,534006.8487224997,516431.68021200004,1091542.1082984996,-106,26,26,107.279999,7.422998700000198,-177.7233167000006,318,-8,-8,135.83,1.8760000000000219,196.3639999999982,-616,18,18,746.13,16.181999999999608,-5350.302000000023,-139,5,5,51.71,0.8800000000000026,-83.99999999999977,-679,27,27,54.88,5.359500000000037,-500.90949999999714
2015-12-18,0.7335089516950007,9.745867911520001,514005.03792719997,528308.519868,1097458.6791152,-132,13,13,108.910004,3.425498049999919,386.88501694999906,326,19,19,136.41,4.93050000000016,-601.5704999999982,-634,-41,-41,746.51,32.143999999998734,6264.216000000006,-144,-14,-14,52.46,2.4430000000000067,226.9570000000003,-706,-46,-46,54.78,7.49800000000011,1058.602
2015-12-17,0.49545259685000526,9.012358959825,526832.9109032499,503845.29043500003,1090123.5895982499,-145,22,22,112.019997,5.7089944999998865,321.5299685000004,307,-12,-12,139.35,2.315999999999872,-781.3759999999974,-593,24,24,762.42,27.780000000000108,5003.68000000005,-130,0,0,54.01,0.0,137.79999999999936,-660,27,27,56.36,4.697999999999948,272.892
2015-12-16,-0.9475731693000032,8.516906362974995,519939.43296174984,531903.619332,1085169.0636297497,-167,12,12,111.07,2.67000300000002,-151.57969299999982,319,-1,-1,139.12,0.18449999999999137,479.6455,-617,-13,-13,750.0,11.095500000000403,-8989.025500000034,-130,-2,-2,53.04,0.2949999999999989,-178.6549999999994,-687,-14,-14,55.54,1.9670000000000216,-636.1169999999998
2015-12-15,0.32805769096999965,9.464479532274996,525324.9842487499,512663.469642,1094644.79532275,-179,14,14,111.940002,3.422999299999953,360.3479096999992,320,-13,-13,137.4,2.677999999999929,611.6319999999954,-604,14,14,753.0,18.591999999999324,2547.6680000000038,-128,1,1,51.85,0.16150000000000234,-182.6715000000002,-673,23,23,55.66,4.059500000000067,-56.399500000001524
2015-12-14,-0.5657920079299978,9.136421841304998,525923.9689920499,528799.8405790001,1091364.2184130498,-193,6,6,112.18,1.3620003000000396,139.73742070000196,333,0,0,135.31,0.0,452.88000000000454,-618,0,0,741.79,0.0,-5500.199999999986,-129,-2,-2,51.14,0.3539999999999964,0.9959999999997493,-696,-3,-3,54.33,0.46349999999999203,-751.3334999999987
2015-12-11,0.7318628586000013,9.702213849234994,524369.1576963499,523099.02999999997,1097022.13849235,-199,4,4,115.190002,0.6860000000000014,598.2435859999971,333,1,1,135.23,0.20650000000001115,-734.5865000000026,-618,-13,-13,741.16,9.112999999999989,6427.607000000018,-127,-3,-3,51.94,0.460499999999999,192.98949999999988,-693,-6,-6,54.71,0.7949999999999933,834.3750000000006
2015-12-10,0.10622454949999795,8.970350990634993,518514.12909434986,521504.899594,1089703.50990635,-203,-10,-10,116.040001,2.3049999999999784,-109.75400499999901,332,-5,-5,137.03,1.402499999999975,57.13749999999581,-605,-12,-12,752.85,17.537999999999737,1298.0919999999865,-124,-10,-10,52.89,1.7500000000000284,18.890000000000413,-687,5,5,55.39,0.8399999999999892,-202.12000000000427
2015-12-09,0.7036508484599998,8.864126441134994,521035.52537634986,512085.890579,1088641.26441135,-193,-4,-4,117.639999,0.747999399999992,500.62198459999996,337,-5,-5,137.38,0.88250000000005,-489.51249999999936,-593,7,7,759.17,4.409999999999809,6398.669999999995,-114,-9,-9,53.05,1.2734999999999927,61.78649999999978,-692,5,5,54.75,0.7775000000000105,564.9425000000016
2015-12-08,0.004143823755000039,8.160475592674995,516128.56762774976,524259.050567,1081604.75592675,-189,-3,-3,117.519997,0.6075004499999921,6.5617375500013795,342,2,2,138.28,0.360000000000025,-510.82,-600,-15,-15,757.89,11.730000000000246,435.86999999999694,-105,-11,-11,53.84,1.6334999999999682,98.25649999999987,-697,-5,-5,55.47,0.6699999999999946,11.570000000002175
2015-12-07,0.2009228988149966,8.156331768919996,516290.1863871998,512235.449814,1081563.3176892,-186,3,3,118.980003,0.9209998499999899,138.72898815000002,340,-25,-25,140.16,6.287499999999966,-312.23749999999865,-585,13,13,767.77,13.318499999999563,2056.801499999968,-94,-11,-11,54.77,2.0954999999999857,59.244500000000464,-692,29,29,55.79,5.988499999999911,66.69149999999608
2015-12-04,-1.009446686999998,7.955408870104998,522993.94813404983,525932.629811,1079554.0887010498,-189,-2,-2,115.290001,0.457000000000005,-724.1473700000014,365,-20,-20,138.09,4.540000000000191,530.0100000000073,-598,-3,-3,753.1,3.8054999999999835,-8535.58549999999,-83,-12,-12,53.66,1.9500000000000002,-131.29000000000045,-721,-2,-2,54.12,0.3839999999999975,-1233.4539999999956
2015-12-03,0.6589585918550018,8.964855557104995,505573.2038880499,512072.709439,1089648.55557105,-187,-11,-11,116.550003,2.216499450000049,202.71391855000135,385,-8,-8,140.1,1.4839999999999691,-298.58400000000034,-595,-21,-21,766.01,19.95000000000048,5911.080000000018,-71,-12,-12,54.42,1.7940000000000227,46.29600000000018,-719,-14,-14,55.49,2.0300000000000242,728.0799999999987
2015-12-02,0.2151900473049976,8.305896965249994,519854.68088450003,500188.709824,1083058.9696525,-176,-7,-7,117.339996,1.3824989500000386,185.1769730499992,393,-27,-27,140.93,5.157000000000221,-635.547000000005,-574,37,37,768.9,44.86249999999832,2561.157499999983,-59,-10,-10,54.99,1.3300000000000125,43.4300000000001,-705,38,38,55.32,5.567000000000068,-2.3170000000015314
2015-12-01,-1.4649135371399953,8.090706917944997,514488.5685034499,532209.479324,1080907.06917945,-169,-17,-17,118.75,3.111003400000013,166.7801286000007,420,-5,-5,139.58,0.844999999999942,781.155000000006,-611,-5,-5,747.11,3.9149999999999636,-14914.204999999962,-49,-15,-15,54.4,1.8675000000000495,-35.92750000000008,-743,-6,-6,54.41,0.888000000000011,-646.9379999999982
